word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima4;240;0 111 797;a;avoir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima4;394;0 112 942;ai;avoir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nima4;869;0 116 498;ai;avoir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb1;47;0 122 136;irai;aller	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb1;68;0 122 289;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb1;100;0 122 538;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb1;154;0 122 963;oi;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb1;923;0 128 709;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb1;1382;0 132 118;estoie;être	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb2;31;0 134 110;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb2;368;0 136 644;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb2;858;0 140 335;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimb2;1320;0 143 763;estoie;être	
iou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimc;61;0 145 931;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimc;239;0 147 267;encontrai;encontrer	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimc;479;0 149 005;ai;avoir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimc;918;0 152 232;aour;aorer	
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;14;0 156 685;entend;entendre	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;236;0 157 908;ai;avoir	
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;533;0 159 505;aim;aimer	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;569;0 159 696;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;623;0 159 984;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;633;0 160 037;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;653;0 160 144;enfantai;enfanter	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;teo2;753;0 160 677;ai;avoir	
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nimd;487;0 166 141;aime;aimer	
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;aiol;885;0 176 880;aie;avoir	
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;aiol;931;0 177 057;estoi;être	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;eneas;628;0 183 187;avrai;avoir	
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chaitH;2;0 192 502;oi;avoir	
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chaitH;29;0 192 662;uoil;vouloir	
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;elid;3;0 197 551;entent;entendre	
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;elid;193;0 198 580;irai;aller	
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;elid;339;0 199 379;aim;aimer	
ieo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;equiH;74;0 204 677;uoil;vouloir	
ieo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;equiH;88;0 204 764;uoil;vouloir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;equiS;79;0 206 544;ueil;vouloir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;equiS;93;0 206 635;ueil;vouloir	
