Référence	ContexteGauche	Pivot	ContexteDroit
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lancpr, 263, 2 030 253		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ombre, 355, 2 033 961		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ombre, 524, 2 035 058		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ombre, 525, 2 035 065		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ombre, 759, 2 036 655		je_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 38, 2 063 975		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 45, 2 064 032		je_je avrai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 100, 2 064 528		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 148, 2 064 963		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 161, 2 065 089		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 213, 2 065 558		je_je a_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 451, 2 067 626		ie_je uoi_voir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 454, 2 067 651		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 1413, 2 076 001		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 1768, 2 079 147		je_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 1912, 2 080 434		je_je aie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 1914, 2 080 451		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 1940, 2 080 691		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, calex, 406, 2 095 299		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, calex, 605, 2 096 469		je_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, calex, 1878, 2 103 965		je_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, compoit, 905, 2 110 026		jou_je oi_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, compoit, 1471, 2 113 370		jou_je aim_aimer	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, compoit, 1477, 2 113 405		jo_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, martin1, 264, 2 116 341		je_je auroi_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 110, 2 153 621		jou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 123, 2 153 799		je_je estoie_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 125, 2 153 819		je_je estoie_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 127, 2 153 837		je_je estoie_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 365, 2 158 254		je_je estoie_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 370, 2 158 331		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 378, 2 158 501		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 381, 2 158 550		je_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 381, 2 158 566		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 399, 2 158 953		je_je avoie_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 400, 2 158 988		jou_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 410, 2 159 186		je_je aguisai_aiguiser	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 412, 2 159 208		je_je apparellai_appareiller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 413, 2 159 216		je_je apparellai_appareiller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicb, 528, 2 161 105		je_je ai_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicoa, 418, 2 164 622		jeo_je ere_être	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicoa, 421, 2 164 639		jeo_je ere_être	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicoa, 455, 2 164 876		jo_je ai_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicoa, 1138, 2 169 293		jeo_je ere_être	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicoa, 1160, 2 169 438		jo_je alai_aller	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicoa, 1169, 2 169 497		jeo_je oi_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicoa, 1230, 2 169 904		jeo_je aveie_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicoa, 1286, 2 170 290		jeo_je oi_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicoa, 1322, 2 170 541		jeo_je ere_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nicoa, 1332, 2 170 610		je_je ere_être	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, besant, 12, 2 177 901		jeo_je averai_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, besant, 528, 2 180 912		jeo_je ere_être	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, besant, 555, 2 181 069		jeo_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, queste, 13, 2 182 682		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, queste, 79, 2 183 978		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, queste, 221, 2 187 189		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, queste, 301, 2 189 295		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, queste, 310, 2 189 504		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, queste, 395, 2 191 570		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, queste, 651, 2 197 901		je_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, modw, 1492, 2 233 405		jo_je aloie_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rose, 1805, 2 246 813		je_je estoie_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, conperc, 651, 2 268 978		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, conperc, 1139, 2 271 843		je_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, desp, 985, 2 280 144		ie_je uieng_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, desp, 1262, 2 281 840		ie_je uieng_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, desp, 1289, 2 282 004		ie_je uoel_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, desp, 1617, 2 284 045		ie_je uoeil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, desp, 1706, 2 284 578		ie_je uoeil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, desp, 1735, 2 284 754		ie_je uoise_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, desp, 1748, 2 284 827		ie_je arrie_arrière	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, desp, 2167, 2 287 359		ie_je ui_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, desp, 2438, 2 289 032		ie_je oisse_ouïr	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pon2, 65, 2 291 020		jou_je oi_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pon2, 89, 2 291 642		jou_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergia, 89, 2 298 188		ie_je uauroie_valoir	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergia, 366, 2 300 034		iou_je irai_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergib, 89, 2 304 320		ie_je uodroie_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergib, 221, 2 305 198		ie_je uos_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergib, 326, 2 305 898		ie_je uodroie_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergib, 353, 2 306 082		ie_je uos_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergib, 363, 2 306 141		ie_je ueil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergib, 416, 2 306 495		ie_je ueil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergib, 624, 2 307 851		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergic, 845, 2 315 233		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergie, 89, 2 316 665		ie_je uodroie_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergie, 326, 2 318 238		ie_je uodroie_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergie, 363, 2 318 476		ie_je uueill_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergie, 404, 2 318 742		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergie, 559, 2 319 753		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergig, 256, 2 329 434		ie_je esgarst_égarder	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergig, 333, 2 329 948		ie_je uoudroie_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergig, 370, 2 330 188		ie_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergig, 423, 2 330 545		ie_je ain_aimer	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergig, 642, 2 331 910		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergig, 762, 2 332 655		ie_je amoie_aimer	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergih, 368, 2 336 456		ie_je irai_aller	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vergil, 361, 2 353 844		ie_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, jongl, 708, 2 361 742		je_je ensaigne_enseigner	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, jongl, 1223, 2 364 862		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, amou, 419, 2 385 144		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, amou, 432, 2 385 235		je_je iere_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, amou, 1181, 2 389 703		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, amou, 1962, 2 394 634		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, amou, 2015, 2 394 960		je_je eusse_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vcou, 270, 2 400 689		jou_je amai_aimer	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, atre, 430, 2 405 215		jou_je irai_aller	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, jouf, 23, 2 409 807		ge_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, jouf, 85, 2 410 197		je_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sully2, 3250, 2 438 717		ge_je issi_issir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sully2, 3695, 2 443 447		ge_je ogui_ouïr	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sully2, 3722, 2 443 715		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sully2, 3725, 2 443 751		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sully2, 3728, 2 443 784		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sully2, 3793, 2 444 455		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sully2, 4040, 2 446 988		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sully2, 4188, 2 448 500		ge_je aurai_avoir	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, amo, 47, 2 450 214		iou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, amo, 538, 2 453 162		je_je iur_jurer	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, amo, 1390, 2 458 306		iou_je aim_aimer	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, amo, 1590, 2 459 523		iou_je aime_aimer	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, amo, 2146, 2 462 948		iou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perc, 651, 2 468 228		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, perc, 1139, 2 471 093		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 30, 2 473 889		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 77, 2 474 705		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 105, 2 475 219		je_je aurai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 138, 2 475 743		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 139, 2 475 768		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 310, 2 478 487		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 391, 2 479 627		je_je aurai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 448, 2 480 381		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 451, 2 480 425		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 534, 2 481 555		je_je aurai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 605, 2 482 679		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 705, 2 483 903		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 798, 2 485 154		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 834, 2 485 559		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 839, 2 485 635		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 877, 2 486 142		je_je aloie_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 925, 2 486 682		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 979, 2 487 482		je_je aurai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 983, 2 487 527		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 985, 2 487 539		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1317, 2 492 577		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1318, 2 492 587		je_je aten_attendre	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1318, 2 492 592		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1352, 2 493 083		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1481, 2 495 110		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1507, 2 495 540		je_je aime_aimer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1511, 2 495 637		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1526, 2 495 874		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1527, 2 495 887		je_je aurai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1548, 2 496 212		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1564, 2 496 423		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1648, 2 497 770		je_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sage, 1657, 2 498 007		je_je essuieroie_essuyer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, thebe, 344, 2 501 734		je_je avoie_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, faba, 681, 2 512 292		ie_je estoie_être	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, faba, 914, 2 513 751		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, faba, 1334, 2 516 436		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, faba, 2320, 2 522 534		ie_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabb, 50, 2 523 810		ie_je ere_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabb, 65, 2 523 900		je_je uoldroie_vouloir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabb, 122, 2 524 263		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabb, 353, 2 525 704		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabb, 487, 2 526 525		je_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabb, 488, 2 526 533		ie_je enterai_entrer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabb, 705, 2 527 954		je_je uoil_vouloir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabb, 777, 2 528 397		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabb, 1126, 2 530 538		ie_je uieng_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabb, 1299, 2 531 649		ie_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabd, 48, 2 532 370		ge_je ere_être	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabd, 123, 2 532 848		ge_je irai_aller	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabd, 221, 2 533 445		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabd, 486, 2 535 089		ge_je uueil_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabd, 638, 2 536 083		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabd, 658, 2 536 201		ge_je uueil_vouloir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabd, 697, 2 536 444		ge_je uoi_voir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabd, 922, 2 537 831		ge_je amentui_amentevoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabd, 1023, 2 538 450		ge_je uieg_venir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabd, 1441, 2 541 042		ge_je ai_avoir	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabj, 46, 2 541 800		iou_je estoie_être	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabj, 115, 2 542 241		iou_je irai_aller	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabj, 481, 2 544 523		iou_je irai_aller	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fabj, 628, 2 545 478		iou_je oi_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, faucon, 65, 2 550 493		jou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, edmond, 283, 2 554 763		je_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ndchar, 6320, 2 600 336		ge_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, miro, 289, 2 614 062		jou_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, miro, 307, 2 614 169		jou_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, miro, 315, 2 614 218		jou_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, miro, 369, 2 614 517		jou_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, miro, 385, 2 614 614		jou_je usei_user	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cass, 112, 2 619 555		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cass, 239, 2 621 853		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cass, 261, 2 622 274		je_je entens_entendre	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cass, 280, 2 622 668		je_je aie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cass, 280, 2 622 679		je_je aie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cass, 308, 2 623 220		je_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cass, 426, 2 625 600		je_je entens_entendre	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cass, 440, 2 626 030		je_je aie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gar, 123, 2 626 877		je_je arai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gar, 151, 2 627 035		je_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, arr, 95, 2 629 908		jou_je ai_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, arr, 224, 2 632 775		jo_je isse_issir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, arr, 411, 2 636 974		jou_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, enf, 379, 2 655 495		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, enf, 2164, 2 665 875		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 10, 2 675 080		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 17, 2 675 209		je_je estoie_être	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 97, 2 676 491		jou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 102, 2 676 686		je_je aouraisse_aorer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 105, 2 676 794		je_je oi_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 106, 2 676 879		jou_je avoie_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 122, 2 677 383		jou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 124, 2 677 479		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 148, 2 677 980		je_je oi_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 149, 2 678 014		jou_je estoie_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 153, 2 678 099		je_je aourai_aorer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 158, 2 678 168		je_je oi_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 175, 2 678 411		jou_je euc_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 183, 2 678 529		je_je entendi_entendre	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 217, 2 679 034		jou_je ira_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 306, 2 680 613		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 621, 2 685 384		je_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 773, 2 687 749		jou_je estoie_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pen, 790, 2 687 987		je_je avoie_avoir	
