word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cou;220;1 676 646;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;cou;325;1 677 278;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;gir;641;1 703 142;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;gir;696;1 703 557;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;gir;922;1 705 203;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;gir;983;1 705 655;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;flo;198;1 788 065;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;merlin;32;1 817 640;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mortartu;18;1 828 759;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mortartu;58;1 829 857;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mortartu;74;1 830 187;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mortartu;119;1 831 299;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mortartu;423;1 838 286;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mortartu;490;1 839 824;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pon1;138;1 844 561;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;songe;10;1 845 862;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;songe;369;1 847 964;y;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;songe;632;1 849 522;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;calen;64;1 866 660;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;calen;65;1 866 665;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;durm;626;1 914 502;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;barril;226;1 996 392;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;barril;398;1 997 397;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;barril;484;1 997 943;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;barril;790;1 999 876;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;barril;790;1 999 881;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lac;80;2 004 734;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanc;133;2 016 815;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanc;140;2 016 995;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lancpr;69;2 024 323;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ombre;199;2 032 980;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ombre;204;2 033 012;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;ombre;520;2 035 032;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;ombre;691;2 036 178;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;ombre;755;2 036 622;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;jean;328;2 058 181;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;jean;330;2 058 199;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;orso;408;2 067 251;an;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;orso;1300;2 075 053;an;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;orso;1460;2 076 411;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;auc;129;2 084 829;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;auc;205;2 086 713;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;auc;271;2 088 243;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;auc;347;2 089 784;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;compoit;172;2 105 534;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;compoit;182;2 105 599;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;compoit;1064;2 111 025;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;nicb;299;2 156 991;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;coinci;12;2 172 883;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;queste;105;2 184 463;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;meun;1660;2 209 888;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;meun;3758;2 222 369;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;meun;3769;2 222 442;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;meun;4053;2 224 142;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rose;1674;2 246 051;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rose;1789;2 246 720;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rose;1817;2 246 884;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rose;2422;2 250 574;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rose;2459;2 250 792;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;rose;3592;2 257 718;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rose;3746;2 258 641;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rose;3780;2 258 867;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rose;3996;2 260 156;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;rose;4032;2 260 372;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;desp;528;2 277 350;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;desp;1636;2 284 155;i;y	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergia;142;2 298 545;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergia;207;2 298 978;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROper;i2|i|y;il;vergia;209;2 298 993;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergia;582;2 301 435;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;vergib;142;2 304 679;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROper;i2|i|y;il;vergib;209;2 305 121;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergib;589;2 307 616;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergib;893;2 309 565;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergic;148;2 310 877;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROper;i2|i|y;il;vergic;215;2 311 309;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergic;607;2 313 737;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergie;142;2 317 019;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;vergif;142;2 322 744;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;vergif;205;2 323 156;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROper;i2|i|y;il;vergif;207;2 323 171;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;vergif;321;2 323 926;y;y	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergif;564;2 325 500;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergig;148;2 328 732;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROper;i2|i|y;il;vergig;215;2 329 176;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergih;142;2 334 955;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergih;207;2 335 385;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergih;209;2 335 399;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergii;142;2 341 143;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergii;559;2 343 860;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergik;142;2 347 057;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROper;i2|i|y;il;vergik;205;2 347 470;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;il|je;il;vergik;207;2 347 485;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergik;561;2 349 791;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergik;615;2 350 154;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergil;146;2 352 422;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;vergil;575;2 355 239;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;mous;79;2 367 036;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mous;422;2 369 061;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mous;724;2 370 818;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;mous;1952;2 377 963;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;vcou;113;2 399 222;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;vcou;114;2 399 233;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;atre;75;2 403 004;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;atre;81;2 403 049;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;atre;89;2 403 101;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;atre;98;2 403 165;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;atre;344;2 404 668;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;atre;651;2 406 575;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;avu;206;2 408 863;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;amo;46;2 450 205;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;amo;60;2 450 297;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;il|je;il;amo;748;2 454 434;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;amo;748;2 454 439;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;amo;2321;2 463 964;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;hue;30;2 504 469;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;hue;506;2 507 352;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;hue;534;2 507 530;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;faba;437;2 510 780;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;faba;1417;2 516 946;i;y	
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;faba;1514;2 517 566;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;faba;1758;2 519 044;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;faba;2139;2 521 428;i;y	
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;fabb;898;2 529 161;an;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;fabb;1131;2 530 572;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fabd;799;2 537 091;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fabd;1354;2 540 514;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fabd;1448;2 541 091;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;fabj;728;2 546 088;i;y	
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;fabj;801;2 546 558;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;fabj;1336;2 549 843;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;faucon;52;2 550 409;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;faucon;95;2 550 697;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;faucon;164;2 551 135;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;ndchar;5313;2 594 440;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;the;49;2 601 697;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;the;85;2 602 097;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;the;152;2 602 843;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;the;171;2 603 012;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;the;247;2 603 797;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;the;258;2 603 930;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;miro;465;2 615 092;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;miro;799;2 617 007;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;gar;235;2 627 536;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;enf;1660;2 662 985;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yzop;535;2 694 066;an;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yzop;2301;2 704 582;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;yzop;2439;2 705 402;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;feu;238;2 713 717;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;feu;258;2 713 835;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;feu;630;2 716 115;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;ADVgen;je;jà;feu;970;2 718 234;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;feu;976;2 718 268;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;feu;1066;2 718 833;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;abe;403;2 749 603;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;beauv;23;2 758 778;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;beauv;345;2 771 449;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;beauv;451;2 775 478;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;beauv;626;2 781 667;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;ADVgen;je;jà;malk;2514;2 798 042;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;remi;337;2 802 970;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;remi;679;2 804 770;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;remi;1650;2 810 132;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chauvency;129;2 818 183;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chauvency;749;2 821 796;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;chauvency;2124;2 829 867;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;chauvency;2347;2 831 194;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;ADVgen;je;jà;cleom;55;2 833 863;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cleom;318;2 835 410;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;cleom;1863;2 844 215;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;helc;203;2 861 190;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;helc;319;2 863 415;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;helc;496;2 866 282;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;helc;498;2 866 301;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;robin;26;2 868 183;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;robin;35;2 868 236;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;robin;42;2 868 282;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;robin;124;2 868 756;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;robin;191;2 869 152;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;robin;351;2 870 085;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;robin;548;2 871 267;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;robin;549;2 871 275;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;vache;51;2 905 383;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;vache;1263;2 912 473;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;nouvel;2936;2 954 386;en;en	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;je;y;pritheo;169;2 956 449;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pseuturp;464;2 971 323;an;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;thibo;565;2 981 929;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;baisieux;838;3 053 315;i;y	
j;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;joinv;164;3 092 172;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;95;3 128 525;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;391;3 130 302;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;1681;3 137 737;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;1699;3 137 843;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;1914;3 139 110;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;2091;3 140 195;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;2110;3 140 311;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;2191;3 140 797;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;2884;3 144 995;en;en	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;3154;3 146 558;i;y	
g;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;contre;3331;3 147 651;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;peru;644;3 192 733;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:pers;PROadv;il|je;y;peru;711;3 193 159;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROadv;i2|i|y;y;peru;1375;3 197 305;en;en	
i;PRO:pers:suj:1:sg:unb;PRO:clit;PROimp;i2|i|y;il;peru;1480;3 197 971;en;en	
