Référence	ContexteGauche	Pivot	ContexteDroit
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lac, 285, 2 010 768		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 70, 2 015 128		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 73, 2 015 231		j_je avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 77, 2 015 317		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 83, 2 015 520		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 104, 2 016 140		j_je euisse_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 142, 2 017 054		j_y oi_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 154, 2 017 397		g_je irai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 173, 2 017 848		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 189, 2 018 300		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 191, 2 018 426		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 232, 2 019 603		j_je es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 260, 2 020 317		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 270, 2 020 603		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lancpr, 50, 2 023 721		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lancpr, 74, 2 024 429		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lancpr, 79, 2 024 626		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lancpr, 194, 2 027 852		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lancpr, 210, 2 028 367		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lancpr, 263, 2 030 267		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lancpr, 279, 2 030 703		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ombre, 6, 2 031 697		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ombre, 248, 2 033 299		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ombre, 357, 2 033 979		j_y aim_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ombre, 445, 2 034 537		j_je estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ombre, 451, 2 034 587		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ombre, 458, 2 034 629		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ombre, 463, 2 034 661		j_y istrai_issir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ombre, 493, 2 034 859		j_y aim_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ombre, 494, 2 034 866		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, ombre, 887, 2 037 514		j_y aim_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, guil, 109, 2 038 682		j_je avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, guil, 371, 2 040 172		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mir, 258, 2 044 153		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mir, 946, 2 048 285		j_y alaitai_allaiter	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mir, 1086, 2 049 113		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, jean, 82, 2 055 878		g_je iere_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, jean, 88, 2 055 930		j_y aim_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, jean, 89, 2 055 941		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, jean, 91, 2 055 958		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, jean, 291, 2 057 832		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, jean, 322, 2 058 122		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, jean, 366, 2 058 558		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, jean, 472, 2 059 520		j_je aie_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, jean, 795, 2 062 560		g_je irai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, jean, 888, 2 063 397		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, jean, 912, 2 063 614		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, orso, 32, 2 063 919		j_y ause_ausser	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, orso, 90, 2 064 432		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, orso, 138, 2 064 873		j_je alasse_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, orso, 327, 2 066 577		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, orso, 579, 2 068 741		j_y achetai_acheter	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, orso, 798, 2 070 664		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, orso, 1512, 2 076 862		j_y achetai_acheter	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, orso, 1922, 2 080 531		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 39, 2 082 343		j_y amenai_amener	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 44, 2 082 473		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 44, 2 082 481		j_y aim_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 50, 2 082 676		j_y aie_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, auc, 66, 2 083 087		g_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 70, 2 083 175		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 81, 2 083 449		j_y arai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 94, 2 083 808		j_y alai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 94, 2 083 834		j_y aroie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, auc, 128, 2 084 780		j_je atendisse_attendre	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, auc, 168, 2 085 934		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 204, 2 086 691		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 226, 2 087 311		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 239, 2 087 509		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 244, 2 087 664		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 252, 2 087 759		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, auc, 268, 2 088 099		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, aucchants, 54, 2 091 477		j_y atent_attendre	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, aucchants, 85, 2 091 937		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 31, 2 093 066		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 296, 2 094 613		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 300, 2 094 636		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, calex, 350, 2 094 952		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 418, 2 095 374		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 560, 2 096 196		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 602, 2 096 447		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 603, 2 096 453		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, calex, 613, 2 096 516		j_je avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 620, 2 096 559		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 686, 2 096 947		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 989, 2 098 723		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 1082, 2 099 284		j_y alasse_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 1254, 2 100 283		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 1341, 2 100 796		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 1591, 2 102 269		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 1672, 2 102 738		j_y amoie_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 1735, 2 103 106		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 1806, 2 103 542		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 1851, 2 103 810		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calex, 1882, 2 103 989		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, compoit, 58, 2 104 848		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, compoit, 216, 2 105 810		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, compoit, 350, 2 106 639		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, compoit, 988, 2 110 533		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, martin1, 262, 2 116 328		j_y aurei_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, martin1, 409, 2 117 215		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, martin1, 518, 2 117 849		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, martin2, 7, 2 126 673		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, martin2, 212, 2 127 936		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, martin2, 259, 2 128 208		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, martin3, 1848, 2 149 801		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, coinci, 8, 2 172 861		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, coinci, 147, 2 173 724		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, coinci, 150, 2 173 744		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, queste, 85, 2 184 063		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, queste, 311, 2 189 549		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, queste, 566, 2 195 736		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, queste, 643, 2 197 722		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, queste, 711, 2 199 429		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, meun, 100, 2 200 504		j_y avroie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, meun, 301, 2 201 737		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, meun, 531, 2 203 137		j_y es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, meun, 831, 2 204 983		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, meun, 1371, 2 208 220		j_y asaillisse_assaillir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, meun, 1703, 2 210 170		j_je ain_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, meun, 1764, 2 210 537		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, meun, 2839, 2 216 979		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, meun, 3878, 2 223 093		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, meun, 3935, 2 223 431		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 86, 2 236 819		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 105, 2 236 924		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 129, 2 237 061		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 464, 2 239 010		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 497, 2 239 207		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rose, 507, 2 239 272		j_je estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 523, 2 239 363		j_y oroie_ouïr	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 620, 2 239 925		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 678, 2 240 257		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 709, 2 240 432		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 794, 2 240 895		j_y ousasse_oser	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1285, 2 243 764		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1287, 2 243 775		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1322, 2 243 987		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1417, 2 244 524		j_y alai_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1418, 2 244 531		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1602, 2 245 628		j_y avre_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1610, 2 245 672		j_y eusse_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1686, 2 246 115		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1699, 2 246 195		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1704, 2 246 223		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1713, 2 246 283		j_y amene_amener	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1750, 2 246 500		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1851, 2 247 094		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1875, 2 247 235		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1902, 2 247 403		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1910, 2 247 454		j_y atent_attendre	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1924, 2 247 549		j_y atens_attendre	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1958, 2 247 758		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1960, 2 247 774		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 1962, 2 247 786		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 2071, 2 248 475		j_y encomance_encommencer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 2465, 2 250 833		j_y oie_ouïr	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 2480, 2 250 918		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rose, 2483, 2 250 936		j_je ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 2770, 2 252 694		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 2886, 2 253 386		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3071, 2 254 535		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rose, 3105, 2 254 738		j_je avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rose, 3177, 2 255 168		j_je ain_aimer	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3213, 2 255 397		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3245, 2 255 592		j_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3353, 2 256 247		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3476, 2 257 004		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3487, 2 257 080		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3489, 2 257 090		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3534, 2 257 364		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3588, 2 257 691		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3591, 2 257 708		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3624, 2 257 906		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3742, 2 258 616		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3764, 2 258 759		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3782, 2 258 876		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3950, 2 259 865		j_y es_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3953, 2 259 888		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rose, 3970, 2 259 985		j_je avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 3997, 2 260 166		j_y oie_ouïr	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, rose, 4027, 2 260 338		j_y aie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, anti, 112, 2 261 148		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, anti, 115, 2 261 168		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, anti, 139, 2 261 309		j_y oi_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anti, 237, 2 261 880		j_je avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, anti, 261, 2 262 034		j_y aille_aller	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, anti, 360, 2 262 599		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, conperc, 127, 2 265 845		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, conperc, 234, 2 266 487		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, conperc, 284, 2 266 807		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, conperc, 435, 2 267 687		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, conperc, 437, 2 267 699		j_y avoie_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, conperc, 1138, 2 271 832		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, conperc, 1423, 2 273 537		j_y ai_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, conperc, 1466, 2 273 803		g_je irai_aller	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 275, 2 275 789		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 289, 2 275 881		i_y airai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 291, 2 275 892		i_y aie_avoir	
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, desp, 464, 2 276 964		g_je iroie_aller	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 559, 2 277 533		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 568, 2 277 586		i_y enprendrai_emprendre	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 777, 2 278 862		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 1234, 2 281 659		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 1364, 2 282 476		i_y assaieroie_essayer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 1457, 2 283 060		i_y otroi_octroyer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 1491, 2 283 269		i_y atenderai_attendre	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 1606, 2 283 984		i_y essairoie_essayer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 1612, 2 284 017		i_y essaieroie_essayer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 1835, 2 285 375		i_y a_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 2112, 2 287 032		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, il|je, y, desp, 2139, 2 287 196		i_y oi_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 2168, 2 287 367		i_y enuoiai_envoyer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, desp, 2192, 2 287 503		i_y estoie_être	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pon2, 106, 2 292 019		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, wita, 489, 2 295 371		j_y ai_avoir	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, wita, 505, 2 295 465		j_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, vergia, 114, 2 298 351		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, vergia, 160, 2 298 666		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, vergia, 163, 2 298 685		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, vergia, 224, 2 299 089		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, vergia, 250, 2 299 256		i_y esgart_égarder	
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, vergia, 340, 2 299 859		j_y aim_aimer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, vergia, 405, 2 300 288		i_y aim_aimer	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, vergia, 406, 2 300 294		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, vergia, 414, 2 300 346		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, vergia, 577, 2 301 406		i_y ai_avoir	
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, vergia, 578, 2 301 414		i_y ai_avoir	
