word; pos; ttpos; rrnpos; ttlemma; rnnlemma; id; s_line; position
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jean; 91; 2 055 958
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jean; 291; 2 057 832
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jean; 322; 2 058 122
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; jean; 328; 2 058 181
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jean; 330; 2 058 199
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; jean; 366; 2 058 558
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; jean; 472; 2 059 520
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; jean; 795; 2 062 560
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jean; 888; 2 063 397
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; jean; 912; 2 063 614
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; orso; 32; 2 063 919
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; orso; 90; 2 064 432
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; orso; 138; 2 064 873
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; orso; 327; 2 066 577
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; orso; 408; 2 067 251
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; orso; 579; 2 068 741
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; orso; 798; 2 070 664
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; orso; 1300; 2 075 053
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; orso; 1460; 2 076 411
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; orso; 1512; 2 076 862
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; orso; 1834; 2 079 730
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; orso; 1922; 2 080 531
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 39; 2 082 343
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 44; 2 082 473
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 44; 2 082 481
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 50; 2 082 676
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; auc; 66; 2 083 087
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 70; 2 083 175
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 81; 2 083 449
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 94; 2 083 808
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 94; 2 083 834
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; auc; 128; 2 084 780
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; auc; 129; 2 084 829
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; auc; 168; 2 085 934
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 204; 2 086 691
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; auc; 205; 2 086 713
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 226; 2 087 311
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 239; 2 087 509
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 244; 2 087 664
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 252; 2 087 759
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; auc; 268; 2 088 099
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; auc; 271; 2 088 243
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; auc; 347; 2 089 784
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; aucchants; 54; 2 091 477
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; aucchants; 85; 2 091 937
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 31; 2 093 066
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 296; 2 094 613
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 300; 2 094 636
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; calex; 350; 2 094 952
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 418; 2 095 374
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 560; 2 096 196
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 602; 2 096 447
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 603; 2 096 453
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; calex; 613; 2 096 516
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 620; 2 096 559
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 686; 2 096 947
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 989; 2 098 723
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 1082; 2 099 284
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 1254; 2 100 283
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 1341; 2 100 796
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 1591; 2 102 269
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 1672; 2 102 738
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 1735; 2 103 106
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 1806; 2 103 542
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 1851; 2 103 810
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; calex; 1882; 2 103 989
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; compoit; 58; 2 104 848
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; compoit; 172; 2 105 534
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; compoit; 182; 2 105 599
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; compoit; 216; 2 105 810
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; compoit; 350; 2 106 639
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; compoit; 988; 2 110 533
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; compoit; 1064; 2 111 025
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; compoit; 1096; 2 111 205
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; martin1; 27; 2 114 959
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; martin1; 262; 2 116 328
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; martin1; 409; 2 117 215
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; martin1; 518; 2 117 849
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; martin2; 7; 2 126 673
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; martin2; 105; 2 127 253
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; martin2; 212; 2 127 936
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; martin2; 259; 2 128 208
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; martin2; 856; 2 131 698
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; martin3; 1381; 2 147 029
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; martin3; 1848; 2 149 801
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; nicb; 299; 2 156 991
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; coinci; 8; 2 172 861
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; coinci; 12; 2 172 883
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; coinci; 147; 2 173 724
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; coinci; 150; 2 173 744
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; coinci; 688; 2 176 992
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; queste; 85; 2 184 063
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; queste; 105; 2 184 463
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; queste; 311; 2 189 549
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; queste; 566; 2 195 736
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; queste; 643; 2 197 722
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; queste; 711; 2 199 429
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 100; 2 200 504
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 301; 2 201 737
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 531; 2 203 137
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 597; 2 203 547
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 831; 2 204 983
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 1371; 2 208 220
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 1660; 2 209 888
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; meun; 1703; 2 210 170
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 1764; 2 210 537
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 2839; 2 216 979
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 3758; 2 222 369
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 3769; 2 222 442
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 3878; 2 223 093
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 3935; 2 223 431
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; meun; 3944; 2 223 482
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; meun; 4053; 2 224 142
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 86; 2 236 819
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 105; 2 236 924
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 129; 2 237 061
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 464; 2 239 010
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 497; 2 239 207
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 507; 2 239 272
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 523; 2 239 363
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 620; 2 239 925
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 678; 2 240 257
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 709; 2 240 432
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 794; 2 240 895
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1285; 2 243 764
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1287; 2 243 775
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1322; 2 243 987
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1417; 2 244 524
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1418; 2 244 531
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1602; 2 245 628
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1610; 2 245 672
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1631; 2 245 800
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1671; 2 246 032
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 1674; 2 246 051
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1686; 2 246 115
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1699; 2 246 195
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1704; 2 246 223
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1713; 2 246 283
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1750; 2 246 500
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 1789; 2 246 720
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1809; 2 246 833
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 1817; 2 246 884
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1851; 2 247 094
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1875; 2 247 235
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1902; 2 247 403
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1910; 2 247 454
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1924; 2 247 549
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1958; 2 247 758
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1960; 2 247 774
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 1962; 2 247 786
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 2071; 2 248 475
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 2252; 2 249 560
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 2422; 2 250 574
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 2459; 2 250 792
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 2465; 2 250 833
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 2480; 2 250 918
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 2483; 2 250 936
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 2770; 2 252 694
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 2873; 2 253 303
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 2886; 2 253 386
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3071; 2 254 535
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 3105; 2 254 738
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 3177; 2 255 168
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; rose; 3183; 2 255 198
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3213; 2 255 397
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3245; 2 255 592
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3353; 2 256 247
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3407; 2 256 580
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3476; 2 257 004
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3487; 2 257 080
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3489; 2 257 090
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3534; 2 257 364
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3588; 2 257 691
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3591; 2 257 708
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3592; 2 257 718
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3624; 2 257 906
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3742; 2 258 616
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 3746; 2 258 641
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3764; 2 258 759
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 3780; 2 258 867
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3782; 2 258 876
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3950; 2 259 865
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3953; 2 259 888
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 3970; 2 259 985
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 3996; 2 260 156
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 3997; 2 260 166
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; rose; 4027; 2 260 338
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; rose; 4032; 2 260 372
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; anti; 112; 2 261 148
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; anti; 115; 2 261 168
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; anti; 139; 2 261 309
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; anti; 237; 2 261 880
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; anti; 261; 2 262 034
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; anti; 360; 2 262 599
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; conperc; 127; 2 265 845
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; conperc; 234; 2 266 487
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; conperc; 284; 2 266 807
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; conperc; 435; 2 267 687
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; conperc; 437; 2 267 699
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; conperc; 997; 2 271 042
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; conperc; 1138; 2 271 832
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; conperc; 1423; 2 273 537
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; conperc; 1466; 2 273 803
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 275; 2 275 789
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 289; 2 275 881
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 291; 2 275 892
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; desp; 464; 2 276 964
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 528; 2 277 350
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 559; 2 277 533
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 568; 2 277 586
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 777; 2 278 862
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 1234; 2 281 659
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 1364; 2 282 476
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 1457; 2 283 060
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 1491; 2 283 269
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 1606; 2 283 984
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 1612; 2 284 017
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; desp; 1636; 2 284 155
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 1835; 2 285 375
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 2112; 2 287 032
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; il|je; y; desp; 2139; 2 287 196
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 2168; 2 287 367
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; desp; 2192; 2 287 503
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; pon2; 106; 2 292 019
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; wita; 489; 2 295 371
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; wita; 505; 2 295 465
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 114; 2 298 351
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 142; 2 298 545
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 160; 2 298 666
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 163; 2 298 685
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; il|je; il; vergia; 192; 2 298 871
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 207; 2 298 978
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROper; i2|i|y; il; vergia; 209; 2 298 993
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 224; 2 299 089
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 250; 2 299 256
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergia; 340; 2 299 859
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 405; 2 300 288
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 406; 2 300 294
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 414; 2 300 346
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 577; 2 301 406
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 578; 2 301 414
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 582; 2 301 435
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 604; 2 301 586
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 728; 2 302 371
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 730; 2 302 381
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 733; 2 302 400
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 809; 2 302 868
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 816; 2 302 914
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergia; 885; 2 303 378
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 114; 2 304 483
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vergib; 142; 2 304 679
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 160; 2 304 796
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 163; 2 304 815
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 192; 2 305 002
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROper; i2|i|y; il; vergib; 209; 2 305 121
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 224; 2 305 214
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 250; 2 305 381
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; vergib; 342; 2 306 001
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; vergib; 368; 2 306 178
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 407; 2 306 432
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 408; 2 306 436
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 416; 2 306 489
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 584; 2 307 585
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 585; 2 307 593
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 589; 2 307 616
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 601; 2 307 701
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 611; 2 307 767
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 735; 2 308 555
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 737; 2 308 566
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 740; 2 308 586
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 893; 2 309 565
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergib; 894; 2 309 575
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 120; 2 310 684
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 148; 2 310 877
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; vergic; 166; 2 310 997
